ExperimentControl	306	"StartTime = Jul 31, 2007 14:51:51.687"	"EndTime = Jul 31, 2007 14:54:36.299"	OperationCode = D1_B2_L2	OperationMode = 37	TestArticleName = HyDE	"Comments = ""Testing runs for HyDE for FY2007 IVHM Milestone (HyDE History=5)"""	FaultType = discrete	FaultMode = failed open	FaultLocation = ISH262	FaultInjection = manual	LoadLocation = 270	LoadName = PMP1	LoadSchedule = none	LoadLocation = 271	LoadName = LGT2	LoadSchedule = none	LoadLocation = 272	LoadName = FAN4	LoadSchedule = none	LoadLocation = 273	LoadName = LGT9	LoadSchedule = none																																																											
AntagonistData	2007-07-31 14:54:16.546 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.073243305	0.14648661	0	25.1865406	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.15724373	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.045370823	-41.07859598	14.52878366	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.90867615	72.20645142	71.86038208	71.02403259	66.55390167	69.4955368	67.67864227	67.10185242	67.5056076	67.18836975	85.70336151	72.58136749
AntagonistData	2007-07-31 14:54:17.046 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.1865406	25.20119095	25.17189217	25.1865406	0.29297322	0.219729915	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.061011221	-40.91696726	14.80811595	0.219729915	0.219729915	0	0	71.88922119	69.87045288	70.30304718	70.90867615	72.20645142	71.88922119	71.0528717	66.55390167	69.4955368	67.67864227	67.01533508	67.44792938	67.18836975	85.61684418	72.58136749
AntagonistData	2007-07-31 14:54:17.546 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.1865406	25.20119095	25.1865406	25.1865406	0.219729915	0.219729915	25.17189217	24.24902725	24.24902725	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.76046753	14.94449429	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.90867615	72.20645142	71.88922119	71.0528717	66.52506256	69.4955368	67.67864227	67.01533508	67.44792938	67.15953064	85.61684418	72.58136749
AntagonistData	2007-07-31 14:54:18.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.17189217	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-40.82609221	14.94620395	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.90867615	72.23529053	71.86038208	71.08171082	66.52506256	69.4955368	67.7363205	66.98649597	67.44792938	67.15953064	85.55916595	72.6102066
AntagonistData	2007-07-31 14:54:18.546 GMT-07:00	25.7578392	25.7578392	0.014648661	0.014648661	0.14648661	0.073243305	0.014648661	25.1865406	25.20119095	25.1865406	25.17189217	0.29297322	0.219729915	25.17189217	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	-0.003522506	0.004297693	-0.061011221	-40.87435725	14.81114074	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.90867615	72.23529053	71.86038208	71.08171082	66.52506256	69.4955368	67.7363205	66.98649597	67.44792938	67.21720886	85.55916595	72.6102066
AntagonistData	2007-07-31 14:54:19.046 GMT-07:00	25.74319077	25.77248764	0.029297322	0.014648661	0.14648661	0.073243305	0.014648661	25.1865406	25.20119095	25.17189217	25.1865406	0.219729915	0.14648661	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	0.008207792	3.88E-04	-0.045370823	-40.98114531	14.66687165	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.90867615	72.20645142	71.88922119	71.02403259	66.52506256	69.52437592	67.67864227	66.98649597	67.44792938	67.21720886	85.35729218	72.46601105
AntagonistData	2007-07-31 14:54:19.546 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.14648661	0.073243305	0	25.1865406	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.1865406	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	0.004297693	-0.045370823	-40.0547721	16.3660116	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.27420807	70.90867615	72.20645142	71.88922119	71.02403259	66.52506256	69.52437592	67.67864227	66.98649597	67.56328583	67.24604797	85.35729218	72.46601105
AntagonistData	2007-07-31 14:54:20.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.1865406	0.29297322	0.219729915	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.09986071	17.4612467	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.27420807	70.93751526	72.20645142	71.88922119	71.0528717	66.46738434	69.4955368	67.64980316	66.98649597	67.56328583	67.24604797	85.27077484	72.46601105
AntagonistData	2007-07-31 14:54:20.546 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0	25.20119095	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.1865406	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	0.004297693	-0.045370823	-38.6036645	17.61708888	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.0528717	66.46738434	69.4955368	67.64980316	66.98649597	67.56328583	67.27489471	85.27077484	72.40833282
AntagonistData	2007-07-31 14:54:21.046 GMT-07:00	25.74319077	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.17189217	0.219729915	0.14648661	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-38.89943584	17.66509089	0.219729915	0.219729915	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.0528717	66.49622345	69.55321503	67.64980316	66.98649597	67.56328583	67.27489471	85.12657166	72.40833282
AntagonistData	2007-07-31 14:54:21.546 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.1865406	0.219729915	0.219729915	25.1865406	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	-0.003522506	-0.045370823	-39.19757441	17.66246065	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.0528717	66.49622345	69.55321503	67.64980316	66.98649597	67.5056076	67.15953064	85.12657166	72.52368927
AntagonistData	2007-07-31 14:54:22.046 GMT-07:00	25.7578392	25.7578392	0.029297322	0.014648661	0.14648661	0.073243305	0.014648661	25.20119095	25.21583939	25.1865406	25.1865406	0.219729915	0.14648661	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.55553097	18.01622895	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.0528717	66.49622345	69.55321503	67.70748138	66.98649597	67.5056076	67.15953064	85.12657166	72.52368927
AntagonistData	2007-07-31 14:54:22.546 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.14648661	0.014648661	25.20119095	25.20119095	25.17189217	25.1865406	0.219729915	0.219729915	25.17189217	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	0.008207792	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.34802457	17.67534886	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.02403259	66.49622345	69.55321503	67.70748138	67.18836975	67.5056076	67.18836975	84.9823761	72.46601105
AntagonistData	2007-07-31 14:54:23.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.1865406	0.29297322	0.219729915	25.17189217	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-38.73885923	17.85604687	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.86038208	71.02403259	66.49622345	69.52437592	67.64980316	67.18836975	67.5056076	67.18836975	84.9823761	72.46601105
AntagonistData	2007-07-31 14:54:23.546 GMT-07:00	25.7578392	25.7578392	0.014648661	0.014648661	0.14648661	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.17189217	0.219729915	0.219729915	25.17189217	24.23437881	24.24902725	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.38642619	17.63957749	0.219729915	0.219729915	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.20645142	71.86038208	71.02403259	66.49622345	69.52437592	67.64980316	67.04417419	67.59212494	67.21720886	84.89585876	72.20645142
AntagonistData	2007-07-31 14:54:24.046 GMT-07:00	25.7578392	25.7578392	0.014648661	0.014648661	0.073243305	0.14648661	0	25.1865406	25.20119095	25.17189217	25.1865406	0.219729915	0.14648661	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	0.004297693	-0.045370823	-38.92389715	17.93784757	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.27420807	70.93751526	72.14877319	71.86038208	71.02403259	66.52506256	69.52437592	67.64980316	67.04417419	67.59212494	67.21720886	84.89585876	72.20645142
AntagonistData	2007-07-31 14:54:24.546 GMT-07:00	25.7578392	25.7578392	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.1865406	25.20119095	25.1865406	25.17189217	0.29297322	0.219729915	25.17189217	24.24902725	24.24902725	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	0.008207792	0.008207792	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-38.76568775	17.96717483	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.27420807	70.93751526	72.14877319	71.86038208	71.08171082	66.52506256	69.52437592	67.67864227	67.04417419	67.53444672	67.21720886	84.83818054	72.26413727
AntagonistData	2007-07-31 14:54:25.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.17189217	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	0.008207792	0.012117892	-0.045370823	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.23939535	17.73715968	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.93751526	72.20645142	71.86038208	71.08171082	66.52506256	69.52437592	67.67864227	67.04417419	67.53444672	67.24604797	84.83818054	72.26413727
AntagonistData	2007-07-31 14:54:25.546 GMT-07:00	25.7578392	25.7578392	0.029297322	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.20119095	0.29297322	0.219729915	25.17189217	24.24902725	24.20508194	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.46428152	17.5397596	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.93751526	72.20645142	71.86038208	70.99519348	66.52506256	69.52437592	67.67864227	67.01533508	67.44792938	67.24604797	84.66513824	72.11993408
AntagonistData	2007-07-31 14:54:26.046 GMT-07:00	25.7578392	25.7578392	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.1865406	0.219729915	0.14648661	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.51267807	17.54173228	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.90867615	72.20645142	71.86038208	70.99519348	66.49622345	69.52437592	67.67864227	67.01533508	67.44792938	67.24604797	84.66513824	72.11993408
AntagonistData	2007-07-31 14:54:26.546 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.14648661	0	25.1865406	25.20119095	25.1865406	25.17189217	0.219729915	0.219729915	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	0.008207792	0.012117892	-0.076653075	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-39.65010851	17.41219259	0.219729915	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.90867615	72.1776123	71.86038208	71.02403259	66.49622345	69.55321503	67.67864227	66.95765686	67.44792938	67.24604797	84.49210358	72.26413727
AntagonistData	2007-07-31 14:54:27.046 GMT-07:00	25.7578392	25.77248764	0	0.029297322	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.20119095	0.219729915	0.219729915	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.095392764	3.88E-04	0.012117892	-0.045370823	-0.014090026	3.88E-04	0.004297693	-0.045370823	-39.62919804	17.45532865	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.1776123	71.86038208	71.02403259	66.52506256	69.55321503	67.67864227	66.95765686	67.53444672	67.10185242	84.49210358	72.26413727
AntagonistData	2007-07-31 14:54:27.546 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.17189217	25.20119095	0.29297322	0.219729915	25.17189217	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.51912218	17.49741261	0.219729915	0.219729915	0	0	71.86038208	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.08171082	66.52506256	69.55321503	67.70748138	67.04417419	67.53444672	67.10185242	84.40558624	72.1776123
AntagonistData	2007-07-31 14:54:28.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.21583939	25.20119095	25.1865406	0.219729915	0.14648661	25.17189217	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.50320918	17.60512125	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.27420807	70.93751526	72.20645142	71.88922119	71.08171082	66.52506256	69.55321503	67.70748138	67.04417419	67.41909027	67.27489471	84.40558624	72.1776123
AntagonistData	2007-07-31 14:54:28.546 GMT-07:00	25.74319077	25.77248764	0.029297322	0.014648661	0.073243305	0.14648661	0.014648661	25.20119095	25.1865406	25.20119095	25.1865406	0.219729915	0.14648661	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.10367457	17.9211455	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.27420807	70.90867615	72.1776123	71.86038208	71.02403259	66.52506256	69.61089325	67.67864227	67.04417419	67.41909027	67.27489471	84.23254395	72.1776123
AntagonistData	2007-07-31 14:54:29.046 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0	25.20119095	25.20119095	25.1865406	25.1865406	0.219729915	0.14648661	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.79606711	18.04292596	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.24536133	70.90867615	72.1776123	71.86038208	71.02403259	66.52506256	69.61089325	67.67864227	67.07301331	67.64980316	67.21720886	84.23254395	72.09109497
AntagonistData	2007-07-31 14:54:29.546 GMT-07:00	25.7578392	25.7578392	0.029297322	0.014648661	0.073243305	0.073243305	0.014648661	25.1865406	25.20119095	25.1865406	25.1865406	0.29297322	0.219729915	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.10341154	17.95468115	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.24536133	70.93751526	72.1776123	71.86038208	71.0528717	66.55390167	69.4955368	67.70748138	67.07301331	67.64980316	67.21720886	84.1171875	72.09109497
AntagonistData	2007-07-31 14:54:30.047 GMT-07:00	25.7578392	25.7578392	0	0.014648661	0.14648661	0.073243305	0	25.20119095	25.21583939	25.1865406	25.20119095	0.219729915	0.219729915	25.17189217	24.24902725	24.20508194	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.59671448	17.69757445	0	0.659189746	0	0	71.88922119	69.89929199	70.30304718	70.93751526	72.1776123	71.86038208	71.0528717	66.55390167	69.4955368	67.70748138	66.95765686	67.41909027	67.18836975	84.1171875	72.1776123
AntagonistData	2007-07-31 14:54:30.547 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.073243305	0	25.20119095	25.21583939	25.1865406	25.1865406	0.219729915	0.219729915	25.17189217	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	0.008207792	0.008207792	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.26530328	17.74465588	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.1776123	71.86038208	71.0528717	66.6115799	69.55321503	67.64980316	66.95765686	67.41909027	67.18836975	84.1171875	72.1776123
AntagonistData	2007-07-31 14:54:31.047 GMT-07:00	25.7578392	25.77248764	0	0	0.073243305	0.073243305	0	25.1865406	25.20119095	25.17189217	25.20119095	0.219729915	0.219729915	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-38.89338627	17.83276918	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.90867615	72.1776123	71.86038208	71.0528717	66.6115799	69.55321503	67.64980316	67.10185242	67.56328583	67.21720886	83.97299194	72.00457764
AntagonistData	2007-07-31 14:54:31.547 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0	25.20119095	25.20119095	25.1865406	25.1865406	0.29297322	0.219729915	25.1865406	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.68903617	17.65917284	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.30304718	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.52437592	67.67864227	67.10185242	67.56328583	67.21720886	83.97299194	72.00457764
AntagonistData	2007-07-31 14:54:32.047 GMT-07:00	25.7578392	25.77248764	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.21583939	25.1865406	25.20119095	0.219729915	0.14648661	25.1865406	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-38.55618853	18.18653748	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.52437592	67.67864227	67.07301331	67.5056076	67.24604797	83.88647461	72.14877319
AntagonistData	2007-07-31 14:54:32.547 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.14648661	0.073243305	0	25.20119095	25.20119095	25.20119095	25.1865406	0.219729915	0.14648661	25.17189217	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.72125671	17.49662353	0.219729915	0.219729915	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.23529053	71.88922119	71.0528717	66.46738434	69.52437592	67.67864227	67.07301331	67.5056076	67.24604797	83.88647461	72.14877319
AntagonistData	2007-07-31 14:54:33.047 GMT-07:00	25.7578392	25.77248764	0	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.20119095	25.1865406	25.1865406	0.219729915	0.219729915	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-38.90706356	17.95678535	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.30304718	70.93751526	72.23529053	71.88922119	71.08171082	66.46738434	69.52437592	67.67864227	67.01533508	67.53444672	67.24604797	83.74227142	72.11993408
AntagonistData	2007-07-31 14:54:33.547 GMT-07:00	25.74319077	25.7578392	0.014648661	0.014648661	0.073243305	0.073243305	0.014648661	25.20119095	25.21583939	25.1865406	25.1865406	0.29297322	0.219729915	25.1865406	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	-0.003522506	0.012117892	-0.045370823	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-38.78988603	17.95533872	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.90867615	72.20645142	71.88922119	71.08171082	66.49622345	69.52437592	67.67864227	67.01533508	67.53444672	67.21720886	83.74227142	72.11993408
